Dates,MOV_AVG_200D,RSI_14D,MOV_AVG_50D,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,VOLATILITY_30D,BETA_ADJ_OVERRIDABLE,PX_HIGH_LOW_DIFFERENCE
9/5/14,1883.05,66.37,1969.74,2007.71,1998,2007.71,1990.1,4.70E+08,9.61,1.02,17.61
9/8/14,1884.12,61.85,1970.63,2001.54,2007.17,2007.17,1995.6,4.73E+08,9.67,1.02,11.57
9/9/14,1885.16,53.52,1971.18,1988.44,2000.73,2001.01,1984.61,4.92E+08,9.78,1.02,16.4
9/10/14,1886.16,56.97,1971.89,1995.69,1988.41,1996.66,1982.99,4.51E+08,9.83,1.02,13.67
9/11/14,1887.12,57.79,1972.37,1997.45,1992.85,1997.65,1985.93,4.20E+08,7.46,1.02,11.72
9/12/14,1888.04,50.75,1972.59,1985.54,1996.74,1996.74,1980.26,5.54E+08,7.67,1.02,16.48
9/15/14,1888.94,49.97,1972.56,1984.13,1986.04,1987.18,1978.48,4.88E+08,7.45,1.02,8.7
9/16/14,1889.9,57.37,1972.99,1998.98,1981.93,2002.28,1979.06,4.90E+08,6.96,1.02,23.22
9/17/14,1890.88,58.52,1973.75,2001.57,1999.3,2010.74,1993.29,5.09E+08,6.94,1.02,17.45
9/18/14,1891.93,62.64,1974.52,2011.36,2003.07,2012.34,2003.07,5.50E+08,6.66,1.02,9.27
9/19/14,1893.01,61.99,1975.43,2010.4,2012.74,2019.26,2006.59,1.58E+09,5.98,1.02,12.67
9/22/14,1894.02,52.21,1975.97,1994.29,2009.08,2009.08,1991.01,5.61E+08,6.59,1.02,18.07
9/23/14,1895,46.56,1976.08,1982.77,1992.78,1995.41,1982.77,5.35E+08,6.86,1.02,12.64
9/24/14,1895.97,53.82,1976.58,1998.3,1983.34,1999.79,1978.63,5.24E+08,6.95,1.02,21.16
9/25/14,1896.76,41.26,1976.27,1965.99,1997.32,1997.32,1965.99,5.54E+08,8.57,1.02,31.33
9/26/14,1897.66,48.07,1976.76,1982.85,1966.22,1986.37,1966.22,4.83E+08,8.92,1.02,20.15
9/29/14,1898.64,46.34,1976.75,1977.8,1978.96,1981.28,1964.04,4.49E+08,8.61,1.02,17.24
9/30/14,1899.62,44.45,1976.73,1972.29,1978.21,1985.17,1968.96,6.13E+08,8.51,1.02,16.21
10/1/14,1900.48,36.81,1975.98,1946.16,1971.44,1971.44,1941.72,6.12E+08,9.34,1.02,29.72
10/2/14,1901.27,36.82,1975.16,1946.17,1945.83,1952.32,1926.03,5.31E+08,9.27,1.02,26.29
10/3/14,1902.21,45.8,1974.76,1967.9,1948.12,1971.19,1948.12,5.73E+08,9.92,1.02,23.07
10/6/14,1902.98,44.83,1974.49,1964.82,1970.01,1977.84,1958.43,4.51E+08,9.8,1.02,19.41
10/7/14,1903.61,36.72,1973.62,1935.1,1962.36,1962.36,1934.87,5.36E+08,10.72,1.01,27.49
10/8/14,1904.36,48.19,1973.59,1968.89,1935.55,1970.36,1925.25,6.31E+08,12.06,1.01,45.11
10/9/14,1904.86,39.02,1972.76,1928.21,1967.68,1967.68,1927.56,6.30E+08,13.51,1.01,40.12
10/10/14,1905.22,35.12,1972.27,1906.13,1925.63,1936.98,1906.05,7.85E+08,13.78,1.02,30.93
10/13/14,1905.39,30.45,1971.26,1874.74,1905.65,1912.09,1874.14,7.00E+08,14.47,1.02,37.95
10/14/14,1905.57,31.37,1970.03,1877.7,1877.11,1898.71,1871.79,7.17E+08,14.51,1.02,26.92
10/15/14,1905.68,29.22,1968.88,1862.49,1874.18,1874.18,1820.66,9.58E+08,14.62,1.02,53.52
10/16/14,1905.75,29.31,1967.73,1862.76,1855.95,1876.01,1835.02,8.16E+08,14.46,1.02,40.99
10/17/14,1906.02,37.19,1967.27,1886.76,1864.91,1898.16,1864.91,8.22E+08,15.17,1.01,33.25
10/20/14,1906.39,42.18,1966.72,1904.01,1885.62,1905.03,1882.3,5.46E+08,15.46,1.01,22.73
10/21/14,1906.96,51.2,1966.81,1941.28,1909.38,1942.45,1909.38,6.20E+08,16.62,1.02,33.07
10/22/14,1907.4,48.12,1966.67,1927.11,1941.29,1949.31,1926.83,6.55E+08,16.72,1.02,22.48
10/23/14,1907.97,53.19,1966.76,1950.82,1931.02,1961.95,1931.02,5.83E+08,17.12,1.02,30.93
10/24/14,1908.6,55.88,1966.94,1964.58,1951.59,1965.27,1946.27,5.22E+08,17.27,1.02,19
10/27/14,1909.2,55.15,1967.08,1961.63,1962.97,1964.64,1951.37,4.92E+08,17.11,1.02,13.27
10/28/14,1910.03,59.66,1967.34,1985.05,1964.14,1985.05,1964.14,5.48E+08,17.51,1.02,20.91
10/29/14,1910.75,58.91,1967.36,1982.3,1983.29,1991.4,1969.04,5.70E+08,17.44,1.02,22.36
10/30/14,1911.48,61.27,1967.52,1994.65,1979.49,1999.4,1974.75,5.24E+08,17.55,1.01,24.65
10/31/14,1912.34,65.33,1968.03,2018.05,2001.2,2018.19,2001.2,7.13E+08,17.73,1.01,16.99
11/3/14,1913.23,65.25,1968.62,2017.81,2018.21,2024.46,2013.68,5.09E+08,17.63,1.02,10.78
11/4/14,1914.08,63.37,1968.9,2012.1,2015.81,2015.98,2001.01,5.43E+08,17.51,1.02,14.97
11/5/14,1914.97,65.52,1969.38,2023.57,2015.29,2023.77,2014.42,5.37E+08,16.81,1.02,9.35
11/6/14,1915.98,66.91,1970,2031.21,2023.33,2031.61,2015.86,5.15E+08,16.67,1.02,15.75
11/7/14,1917.19,67.04,1970.7,2031.92,2032.36,2034.26,2025.07,5.26E+08,16.64,1.02,9.19
11/10/14,1918.47,68.27,1971.4,2038.26,2032.01,2038.7,2030.17,4.79E+08,16.61,1.02,8.53
11/11/14,1919.71,68.55,1972.15,2039.68,2038.2,2041.28,2035.28,4.04E+08,15.99,1.02,6
11/12/14,1921.03,67.9,1972.9,2038.25,2037.75,2040.33,2031.95,4.85E+08,16,1.02,8.38
11/13/14,1922.26,68.14,1973.73,2039.33,2039.21,2046.18,2030.44,4.99E+08,15.73,1.02,15.74
11/14/14,1923.54,68.26,1974.37,2039.82,2039.74,2042.22,2035.2,4.71E+08,15.71,1.02,7.02
11/17/14,1925.04,68.65,1975.17,2041.32,2038.29,2043.07,2034.46,4.96E+08,14.85,1.01,8.61
11/18/14,1926.52,71.29,1976.44,2051.8,2041.48,2056.08,2041.48,4.86E+08,14.1,1.01,14.6
11/19/14,1928.01,69.44,1977.5,2048.72,2051.16,2052.14,2040.37,4.79E+08,12.34,1.01,11.77
11/20/14,1929.4,70.52,1978.6,2052.75,2045.87,2053.84,2040.49,4.68E+08,11.6,1.01,13.35
11/21/14,1930.74,73.23,1980.16,2063.5,2057.46,2071.46,2056.75,7.42E+08,9.98,1.01,14.71
11/24/14,1932.08,74.62,1981.87,2069.41,2065.07,2070.17,2065.07,4.93E+08,9.96,1.02,5.1
11/25/14,1933.32,72.98,1983.23,2067.03,2070.15,2074.21,2064.75,5.98E+08,9.42,1.02,9.46
11/26/14,1934.59,74.45,1984.65,2072.83,2067.36,2073.29,2066.62,5.18E+08,9.36,1.02,6.67
11/28/14,1935.78,70.69,1985.78,2067.56,2074.78,2075.76,2065.06,4.17E+08,9.1,1.02,10.7
12/1/14,1936.85,61.69,1986.64,2053.44,2065.78,2065.78,2049.57,5.65E+08,9.38,1.02,16.21
12/2/14,1937.98,66.02,1988.08,2066.55,2053.77,2068.77,2053.77,5.10E+08,7.91,1.02,15
12/3/14,1939.21,68.3,1989.91,2074.33,2067.45,2076.28,2066.65,5.47E+08,7.36,1.02,9.63
12/4/14,1940.37,66.8,1991.39,2071.92,2073.64,2077.34,2062.34,5.05E+08,6.79,1.02,15
12/5/14,1941.57,67.89,1993.57,2075.37,2072.78,2079.47,2070.81,5.05E+08,6.62,1.02,8.66
12/8/14,1942.63,58.83,1995.12,2060.31,2074.84,2075.78,2054.27,5.61E+08,7.1,1.02,21.51
12/9/14,1943.7,58.56,1996.76,2059.82,2056.55,2060.6,2034.17,5.45E+08,6.38,1.02,26.43
12/10/14,1944.61,43.56,1997.84,2026.14,2058.86,2058.86,2024.26,6.31E+08,8.28,1.02,34.6
12/11/14,1945.51,47.51,1999.62,2035.33,2027.92,2055.53,2027.92,5.45E+08,8.19,1.02,27.61
12/12/14,1946.23,37.39,2000.75,2002.33,2030.36,2032.25,2002.33,6.71E+08,8.97,1.02,29.92
12/15/14,1946.95,34.36,2001.18,1989.63,2005.03,2018.69,1982.26,6.83E+08,9.15,1.02,36.43
12/16/14,1947.44,30.78,2001.34,1972.74,1986.71,2016.89,1972.56,7.06E+08,9.44,1.02,44.33
12/17/14,1948.14,45.34,2002.9,2012.89,1973.77,2016.75,1973.77,6.72E+08,11.18,1.02,42.98
12/18/14,1949.06,57.06,2004.74,2061.23,2018.98,2061.23,2018.98,6.78E+08,13.24,1.02,42.25
12/19/14,1950.02,58.91,2007.59,2070.65,2061.04,2077.85,2061.03,1.65E+09,13.3,1.02,16.82
12/22/14,1951.03,60.44,2011.04,2078.54,2069.28,2078.76,2069.28,5.71E+08,13.31,1.02,9.48
12/23/14,1952.1,61.16,2015.19,2082.17,2081.48,2086.73,2079.77,4.83E+08,13.31,1.02,6.96
12/24/14,1953.17,61.07,2019.27,2081.88,2083.25,2087.56,2081.86,2.29E+08,13.31,1.02,5.7
12/26/14,1954.38,62.56,2023.8,2088.77,2084.3,2092.7,2084.3,2.90E+08,13.33,1.01,8.4
12/29/14,1955.63,62.96,2028.35,2090.57,2087.63,2093.55,2085.75,3.37E+08,13.33,1.01,7.8
12/30/14,1956.73,59.1,2032.23,2080.35,2088.49,2088.49,2079.53,3.15E+08,13.44,1.01,8.96
12/31/14,1957.67,51.9,2035.32,2058.9,2082.11,2085.58,2057.94,4.22E+08,13.76,1.01,27.64
1/2/15,1958.65,51.68,2037.66,2058.2,2058.9,2072.36,2046.04,4.36E+08,13.75,1.01,26.32
1/5/15,1959.4,41.45,2039.53,2020.58,2054.44,2054.44,2017.34,6.22E+08,14.82,1.01,37.1
1/6/15,1960.08,37.62,2040.57,2002.61,2022.15,2030.25,1992.44,6.40E+08,14.91,1.01,37.81
1/7/15,1960.92,44.75,2041.79,2025.9,2005.55,2029.61,2005.55,5.47E+08,15.35,1.01,24.06
1/8/15,1961.9,53.62,2043.8,2062.14,2030.61,2064.08,2030.61,6.15E+08,16.31,1.01,33.47
1/9/15,1962.86,49.53,2045,2044.81,2063.45,2064.43,2038.33,5.09E+08,16.47,1.01,26.1
1/12/15,1963.76,45.92,2045.92,2028.26,2046.13,2049.3,2022.58,5.44E+08,16.62,1.01,26.72
1/13/15,1964.59,44.81,2046.49,2023.03,2031.58,2056.93,2008.25,6.24E+08,16.52,1.01,48.68
1/14/15,1965.28,42.33,2046.35,2011.27,2018.4,2018.4,1988.44,6.85E+08,16.45,1.01,29.96
1/15/15,1965.82,38.68,2045.85,1992.67,2013.75,2021.35,1991.47,6.22E+08,16.57,1.01,29.88
1/16/15,1966.46,45.9,2045.99,2019.42,1992.25,2020.46,1988.12,7.42E+08,17.15,1.01,32.34
1/20/15,1967.13,46.69,2045.97,2022.55,2020.76,2028.94,2004.49,6.17E+08,17.15,1.01,24.45
1/21/15,1967.96,49.14,2045.99,2032.12,2020.19,2038.29,2012.04,5.52E+08,17.11,1.01,26.25
1/22/15,1969.06,56.17,2046.62,2063.15,2034.3,2064.62,2026.38,6.54E+08,17.74,1.01,38.24
1/23/15,1970.05,53.27,2046.89,2051.82,2062.98,2062.98,2050.54,5.47E+08,17.08,1.01,12.44
1/26/15,1970.98,54.45,2047.24,2057.09,2050.42,2057.62,2040.97,5.40E+08,17.04,1.01,16.65
1/27/15,1971.96,47.69,2047.06,2029.55,2047.86,2047.86,2019.91,6.03E+08,16.8,1.01,27.95
1/28/15,1972.89,42.1,2046.32,2002.16,2032.34,2042.49,2001.49,7.17E+08,17.21,1.01,41
1/29/15,1973.85,46.78,2045.95,2021.25,2002.45,2024.64,1989.18,6.81E+08,17.21,1.01,35.46
1/30/15,1974.61,41.78,2045.02,1994.99,2019.35,2023.32,1993.38,9.20E+08,16.61,1.01,29.94
2/2/15,1975.4,47.71,2044.4,2020.85,1996.67,2021.66,1980.9,6.52E+08,15.43,1.01,40.76
2/3/15,1976.33,53.48,2044.43,2050.03,2022.71,2050.3,2022.71,6.70E+08,16,1.01,27.59
2/4/15,1977.17,51.68,2044.2,2041.51,2048.86,2054.74,2036.72,6.51E+08,15.99,1.01,18.02
2/5/15,1978.09,55.63,2044.18,2062.52,2043.45,2063.55,2043.45,5.47E+08,16.3,1.01,20.1
2/6/15,1978.99,54.04,2043.9,2055.47,2062.28,2072.4,2049.97,6.03E+08,16.33,1.01,22.43
2/9/15,1979.83,52.05,2043.5,2046.74,2053.47,2056.16,2041.88,5.14E+08,16.33,1.01,14.28
2/10/15,1980.86,56.38,2043.41,2068.59,2049.38,2070.86,2048.62,5.47E+08,16.67,1.01,22.24
2/11/15,1981.85,56.36,2043.43,2068.53,2068.55,2073.48,2057.99,5.11E+08,16.61,1.01,15.49
2/12/15,1982.9,60.17,2044.13,2088.48,2069.98,2088.53,2069.98,5.78E+08,16.55,1.01,18.55
2/13/15,1983.97,61.7,2044.74,2096.99,2088.78,2097.03,2086.7,5.10E+08,16.58,1.01,10.33
2/17/15,1985.05,62.32,2045.26,2100.34,2096.47,2101.3,2089.8,5.65E+08,15.49,1.01,11.5
2/18/15,1986.14,62.11,2045.82,2099.68,2099.16,2100.23,2092.15,4.66E+08,15.17,1.01,8.08
2/19/15,1987.21,61.35,2046.26,2097.45,2099.25,2102.13,2090.79,4.72E+08,14.87,1.01,11.34
2/20/15,1988.42,64.07,2047.26,2110.3,2097.65,2110.61,2085.44,6.30E+08,14.06,1.01,25.17
2/23/15,1989.58,63.83,2048.26,2109.66,2109.83,2110.05,2103,5.04E+08,13.77,1.01,7.05
2/24/15,1990.78,65.12,2050.04,2115.48,2109.1,2117.94,2105.87,5.07E+08,13.48,1.01,12.07
2/25/15,1991.95,64.43,2051.61,2113.86,2115.3,2119.59,2109.89,4.93E+08,13.44,1.01,9.7
2/26/15,1993.02,63.05,2053.78,2110.74,2113.91,2113.91,2103.76,5.11E+08,13.28,1.01,10.15
2/27/15,1994.06,60.27,2056.08,2104.5,2110.88,2112.74,2103.75,6.04E+08,12.92,1.01,8.99
3/2/15,1995.2,63.82,2058.97,2117.39,2105.23,2117.52,2104.5,5.25E+08,12.5,1,13.02
3/3/15,1996.39,59.55,2060.87,2107.78,2115.76,2115.76,2098.26,5.05E+08,12.64,1,17.5
3/4/15,1997.49,55.69,2061.62,2098.53,2107.72,2107.72,2087.62,5.10E+08,12.71,1,20.1
3/5/15,1998.57,56.51,2062.22,2101.04,2098.54,2104.25,2095.22,4.88E+08,11.95,1,9.03
3/6/15,1999.56,45.66,2062.08,2071.26,2100.91,2100.91,2067.27,6.63E+08,12.63,1,33.64
3/9/15,2000.52,48.58,2062.02,2079.43,2072.25,2083.49,2072.21,5.00E+08,12.66,1,11.28
3/10/15,2001.28,38.87,2061.27,2044.16,2076.14,2076.14,2044.16,6.26E+08,13.07,1,31.98
3/11/15,2001.98,37.97,2060.3,2040.24,2044.69,2050.08,2039.69,5.48E+08,12.37,1,10.39
3/12/15,2002.75,46.75,2059.81,2065.95,2041.1,2066.41,2041.1,5.47E+08,12.6,1,25.31
3/13/15,2003.47,43.51,2059.27,2053.4,2064.56,2064.56,2041.17,5.60E+08,12.05,1,23.39
3/16/15,2004.27,51.52,2059.71,2081.19,2055.35,2081.41,2055.35,5.49E+08,12.11,1,26.06
3/17/15,2005.02,49.63,2060.03,2074.28,2080.59,2080.59,2065.08,4.83E+08,11.44,1,15.51
3/18/15,2005.9,55.96,2061.61,2099.5,2072.84,2106.85,2061.23,6.43E+08,11.86,1,45.62
3/19/15,2006.72,53.05,2063.35,2089.27,2098.69,2098.69,2085.56,5.39E+08,11.63,1,13.13
3/20/15,2007.62,57.44,2064.99,2108.1,2090.32,2113.92,2090.32,1.57E+09,11.83,1,23.6
3/23/15,2008.44,56.33,2065.84,2104.42,2107.99,2114.86,2104.42,5.06E+08,11.76,1,10.44
3/24/15,2009.15,52.5,2066.77,2091.5,2103.94,2107.63,2091.5,5.18E+08,11.55,1,16.13
3/25/15,2009.7,44.77,2067.43,2061.05,2093.1,2097.43,2061.05,5.91E+08,12.4,1,36.38
3/26/15,2010.23,43.66,2068.09,2056.15,2059.94,2067.15,2045.5,6.29E+08,12.04,1,21.65
3/27/15,2010.82,45.12,2069.08,2061.02,2055.78,2062.83,2052.96,5.54E+08,11.99,1,9.87
3/30/15,2011.6,52.06,2070.95,2086.24,2064.11,2088.97,2064.11,5.00E+08,12.57,1,24.86
3/31/15,2012.25,47.37,2071.92,2067.89,2084.05,2084.05,2067.04,6.71E+08,12.83,1,17.01
4/1/15,2012.86,45.4,2072.67,2059.69,2067.63,2067.63,2048.38,5.77E+08,12.87,1,19.25
4/2/15,2013.49,47.48,2073.36,2066.96,2060.03,2072.17,2057.32,4.93E+08,12.77,1,14.85
4/6/15,2014.11,51.25,2073.71,2080.62,2064.87,2086.99,2056.52,6.10E+08,12.96,1,30.47
4/7/15,2014.69,50.03,2074.2,2076.33,2080.79,2089.81,2076.1,4.44E+08,12.93,1,13.71
4/8/15,2015.29,51.63,2074.7,2081.9,2076.94,2086.69,2073.3,5.00E+08,12.96,1,13.39
4/9/15,2015.93,54.26,2075.93,2091.18,2081.29,2093.31,2074.29,4.84E+08,13.04,1,19.02
4/10/15,2016.69,57.2,2077.93,2102.06,2091.51,2102.61,2091.51,4.74E+08,13.12,1,11.1
4/13/15,2017.35,53.9,2079.35,2092.43,2102.03,2107.65,2092.33,4.96E+08,13.04,0.99,15.32
4/14/15,2018.05,54.89,2081.37,2095.84,2092.28,2098.62,2083.24,4.59E+08,12.99,0.99,15.38
4/15/15,2018.78,57.98,2083.09,2106.63,2097.82,2111.91,2097.82,5.73E+08,13.02,0.99,14.09
4/16/15,2019.5,57.33,2084.19,2104.99,2105.96,2111.3,2100.02,5.05E+08,13.02,0.99,11.28
4/17/15,2020.04,48.88,2084.98,2081.18,2102.58,2102.58,2072.37,6.71E+08,12.75,0.99,30.21
4/20/15,2020.67,54.69,2085.74,2100.4,2084.11,2103.94,2084.11,4.89E+08,12.99,0.99,19.83
4/21/15,2021.23,53.63,2086.57,2097.29,2102.82,2109.64,2094.38,5.00E+08,11.83,0.99,15.26
4/22/15,2021.88,56.73,2087.8,2107.96,2098.27,2109.98,2091.05,5.33E+08,11.86,0.99,18.93
4/23/15,2022.62,58.14,2088.68,2112.93,2107.21,2120.49,2103.19,5.79E+08,11.33,0.99,17.3
4/24/15,2023.35,59.49,2089.67,2117.69,2112.8,2120.92,2112.8,5.63E+08,11.14,0.99,8.12
4/27/15,2024.07,55.9,2090.08,2108.92,2119.29,2125.92,2107.04,6.02E+08,10.55,0.99,18.88
4/28/15,2024.81,57.73,2090.43,2114.76,2108.35,2116.09,2094.89,5.55E+08,10.51,0.99,21.2
4/29/15,2025.45,54.43,2090.56,2106.85,2112.49,2113.65,2097.41,5.61E+08,9.96,0.99,16.24
4/30/15,2026.02,46.68,2090.28,2085.51,2105.52,2105.52,2077.59,6.97E+08,10.33,0.99,27.93
5/1/15,2026.65,54.18,2090.49,2108.29,2087.38,2108.41,2087.38,5.17E+08,10.5,0.99,21.03
5/4/15,2027.43,56,2090.58,2114.49,2110.23,2120.95,2110.23,4.68E+08,10.52,0.99,10.72
5/5/15,2027.99,47.77,2090.17,2089.46,2112.63,2115.24,2088.46,5.46E+08,10.97,0.99,26.78
5/6/15,2028.52,45.12,2089.47,2080.15,2091.26,2098.42,2067.93,5.64E+08,10.1,0.99,30.49
5/7/15,2029.04,47.75,2088.95,2088,2079.96,2092.9,2074.99,5.45E+08,10.11,0.99,17.91
5/8/15,2029.69,55.92,2089.06,2116.1,2092.13,2117.66,2092.13,5.36E+08,10.81,0.99,25.53
5/11/15,2030.27,52.53,2089.07,2105.33,2115.56,2117.69,2104.58,4.76E+08,10.37,0.99,13.11
5/12/15,2030.88,50.62,2088.71,2099.12,2102.87,2105.06,2085.57,4.80E+08,10.03,0.99,19.49
5/13/15,2031.48,50.42,2088.52,2098.48,2099.62,2110.19,2096.04,4.82E+08,9.94,0.99,14.15
5/14/15,2032.23,56.98,2088.97,2121.1,2100.43,2121.45,2100.43,4.86E+08,10.36,0.99,21.02
5/15/15,2033,57.42,2089.41,2122.73,2122.07,2123.89,2116.79,6.15E+08,10.21,0.99,7.1
5/18/15,2033.99,59.19,2090.57,2129.2,2121.3,2131.78,2120.01,4.53E+08,10.19,0.99,11.77
5/19/15,2035,58.64,2091.54,2127.83,2129.45,2133.02,2124.5,5.27E+08,10.19,0.99,8.52
5/20/15,2035.94,57.79,2093.17,2125.85,2127.79,2134.72,2122.59,5.20E+08,10.13,0.99,12.13
5/21/15,2036.99,59.37,2094.98,2130.82,2125.55,2134.28,2122.95,4.90E+08,10.05,0.99,11.33
5/22/15,2038.02,57.16,2096.18,2126.06,2130.36,2132.15,2126.06,4.31E+08,9.96,0.99,6.09
5/26/15,2038.99,48.26,2097.2,2104.2,2125.34,2125.34,2099.18,5.66E+08,10.47,0.99,26.16
5/27/15,2039.95,54.93,2098.04,2123.48,2105.13,2126.22,2105.13,5.21E+08,10.71,0.99,21.09
5/28/15,2040.87,53.88,2098.97,2120.79,2122.27,2122.27,2112.86,4.42E+08,10.72,0.99,9.41
5/29/15,2041.74,48.9,2099.13,2107.39,2120.66,2120.66,2104.89,7.68E+08,10.31,0.99,15.77
6/1/15,2042.56,50.5,2099.58,2111.73,2108.64,2119.15,2102.54,4.96E+08,9.96,0.99,16.61
6/2/15,2043.34,49.68,2099.61,2109.6,2110.41,2117.59,2099.14,4.78E+08,9.96,0.99,18.45
6/3/15,2044.13,51.46,2099.8,2114.07,2110.64,2121.92,2109.61,4.74E+08,9.86,0.99,12.31
6/4/15,2044.75,44.54,2099.89,2095.84,2112.35,2112.89,2093.23,5.30E+08,10.17,0.99,19.66
6/5/15,2045.31,43.49,2100.53,2092.83,2095.09,2100.99,2085.67,5.67E+08,10.15,0.99,15.32
6/8/15,2045.77,39.07,2100.99,2079.28,2092.34,2093.01,2079.11,4.94E+08,10.25,0.99,13.9
6/9/15,2046.21,39.49,2101.37,2080.15,2079.07,2085.62,2072.14,4.98E+08,10.21,0.99,13.48
6/10/15,2046.79,50.27,2101.75,2105.2,2081.12,2108.5,2081.12,5.13E+08,10.82,0.99,27.38
6/11/15,2047.35,51.62,2102.57,2108.86,2106.24,2115.02,2106.24,5.49E+08,10.36,0.99,8.78
6/12/15,2047.82,46.16,2103.26,2094.11,2107.43,2107.43,2091.33,4.57E+08,10.06,0.99,16.1
6/15/15,2048.24,42.95,2103.61,2084.43,2091.34,2091.34,2072.49,5.12E+08,10.09,0.98,18.85
6/16/15,2048.74,47.75,2103.92,2096.29,2084.26,2097.4,2082.1,4.23E+08,9.61,0.98,15.3
6/17/15,2049.22,49.35,2104.4,2100.44,2097.4,2106.79,2088.86,4.89E+08,9.52,0.98,17.93
6/18/15,2049.82,56.55,2105.19,2121.24,2101.58,2126.65,2101.58,5.52E+08,9.89,0.98,25.07
6/19/15,2050.36,52.23,2105.57,2109.99,2121.06,2121.64,2109.45,1.26E+09,9.2,0.98,12.19
6/22/15,2050.99,56.34,2105.98,2122.85,2112.5,2129.87,2112.5,4.73E+08,9.24,0.98,17.37
6/23/15,2051.57,56.76,2106.62,2124.2,2123.16,2128.03,2119.89,4.59E+08,9.19,0.98,8.14
6/24/15,2052.11,50.68,2106.87,2108.58,2123.65,2125.1,2108.58,5.43E+08,9.48,0.98,16.52
6/25/15,2052.68,48.43,2106.79,2102.31,2109.96,2116.04,2101.78,5.04E+08,8.93,0.98,14.26
6/26/15,2053.21,48.13,2106.72,2101.49,2102.62,2108.92,2095.38,9.39E+08,8.92,0.98,13.54
6/29/15,2053.51,35.47,2106.25,2057.64,2098.63,2098.63,2056.64,5.96E+08,10.8,0.98,41.99
6/30/15,2053.9,37.67,2105.5,2063.11,2061.19,2074.28,2056.32,7.26E+08,10.86,0.98,17.96
7/1/15,2054.36,43.14,2105.1,2077.42,2067,2082.78,2067,5.36E+08,11.12,0.98,15.78
7/2/15,2054.75,42.96,2104.48,2076.78,2078.03,2085.06,2071.02,4.90E+08,11.08,0.98,14.04
7/6/15,2055.09,40.65,2103.6,2068.76,2073.95,2078.61,2058.4,5.95E+08,11.11,0.98,20.21
7/7/15,2055.44,45.59,2102.87,2081.34,2069.52,2083.74,2044.02,6.39E+08,10.91,0.98,39.72
7/8/15,2055.62,36.56,2101.62,2046.68,2077.66,2077.66,2044.66,3.89E+08,11.55,0.98,33
7/9/15,2055.9,38.32,2100.36,2051.31,2049.73,2074.28,2049.73,5.67E+08,11.6,0.98,24.55
7/10/15,2056.37,46.97,2099.75,2076.62,2052.74,2081.31,2052.74,4.95E+08,12.15,0.98,28.57
7/13/15,2056.88,53.36,2100.03,2099.6,2080.03,2100.67,2080.03,5.10E+08,12.61,0.98,20.64
7/14/15,2057.59,55.7,2100.05,2108.95,2099.72,2111.98,2098.18,5.08E+08,12.69,0.98,13.8
7/15/15,2058.22,55.21,2099.9,2107.4,2109.01,2114.14,2102.49,5.47E+08,12.67,0.98,11.65
7/16/15,2058.95,59.43,2100.6,2124.29,2110.55,2124.42,2110.55,5.39E+08,12.61,0.98,13.87
7/17/15,2059.72,60,2101.53,2126.64,2126.8,2128.91,2119.88,6.37E+08,12.59,0.98,9.03
7/20/15,2060.63,60.41,2102.34,2128.28,2126.85,2132.82,2123.65,5.10E+08,12.4,0.98,9.17
7/21/15,2061.5,56.9,2102.4,2119.21,2127.55,2128.49,2115.4,5.66E+08,12.5,0.98,13.09
7/22/15,2062.23,54.98,2102.57,2114.15,2118.21,2118.51,2110,6.19E+08,12.02,0.98,8.51
7/23/15,2062.91,50.61,2102.63,2102.15,2114.16,2116.87,2098.63,5.93E+08,12.13,0.98,18.24
7/24/15,2063.64,43.62,2102.26,2079.65,2102.24,2106.01,2077.09,6.29E+08,12.38,0.98,28.92
7/27/15,2064.13,40.41,2101.19,2067.64,2078.19,2078.19,2063.52,6.67E+08,12.42,0.98,14.67
7/28/15,2064.96,49.02,2100.6,2093.25,2070.75,2095.6,2069.09,6.21E+08,12.87,0.98,26.51
7/29/15,2065.97,53.37,2100.19,2108.57,2094.7,2110.6,2094.08,5.80E+08,13.04,0.98,16.52
7/30/15,2067.14,53.38,2099.8,2108.63,2106.78,2110.48,2094.97,5.13E+08,12.69,0.98,15.51
7/31/15,2068.27,51.78,2099.36,2103.84,2111.6,2114.24,2102.07,6.51E+08,12.61,0.98,12.17
8/3/15,2069.45,49.84,2098.71,2098.04,2104.49,2105.7,2087.31,5.54E+08,12.48,0.98,18.39
8/4/15,2070.6,48.25,2098.05,2093.32,2097.68,2102.51,2088.6,5.53E+08,12.49,0.98,13.91
8/5/15,2071.66,50.59,2097.97,2099.84,2095.27,2112.66,2095.27,5.87E+08,12.35,0.98,17.39
8/6/15,2072.56,45.1,2097.17,2083.56,2100.75,2103.32,2075.53,6.22E+08,12.53,0.98,27.79
8/7/15,2073.24,43.24,2096.3,2077.57,2082.61,2082.61,2067.91,5.38E+08,12.56,0.98,14.7
8/10/15,2074.13,52.59,2096.24,2104.18,2080.98,2105.35,2080.98,5.46E+08,11.41,0.98,24.37
8/11/15,2074.8,46.37,2095.68,2084.07,2102.66,2102.66,2076.49,5.73E+08,11.81,0.98,26.17
8/12/15,2075.4,47.04,2095.21,2086.05,2081.1,2089.06,2052.09,6.55E+08,11.63,0.98,36.97
